row.names,value,nme,method,time,od,orig,dest,node
669,9.124987e+05,src local,obs,(02/22/99 01:07:43),0,local,all,local
670,5.188172e+03,src corp,obs,(02/22/99 01:07:43),0,corp,all,corp
671,9.095945e+05,dst fddi,obs,(02/22/99 01:07:43),0,all,fddi,fddi
672,7.987764e+03,dst switch,obs,(02/22/99 01:07:43),0,all,switch,switch
673,3.351931e+04,dst local,obs,(02/22/99 01:07:43),0,all,local,local
674,3.967054e+04,dst corp,obs,(02/22/99 01:07:43),0,all,corp,corp
675,9.907721e+05,total,obs,(02/22/99 01:07:43),0,all,all,all
701,0.000000e+00,fddi->fddi,obs,(02/22/99 01:12:44),1,fddi,fddi,
702,4.369024e+01,fddi->switch,obs,(02/22/99 01:12:44),1,fddi,switch,
703,2.824353e+04,fddi->local,obs,(02/22/99 01:12:44),1,fddi,local,
704,2.828283e-01,fddi->corp,obs,(02/22/99 01:12:44),1,fddi,corp,
705,2.953535e+01,switch->fddi,obs,(02/22/99 01:12:44),1,switch,fddi,
706,2.742148e+03,switch->switch,obs,(02/22/99 01:12:44),1,switch,switch,
707,3.894556e+03,switch->local,obs,(02/22/99 01:12:44),1,switch,local,
708,3.181415e+04,switch->corp,obs,(02/22/99 01:12:44),1,switch,corp,
709,8.703604e+05,local->fddi,obs,(02/22/99 01:12:44),1,local,fddi,
710,1.227697e+03,local->switch,obs,(02/22/99 01:12:44),1,local,switch,
711,5.050505e+00,local->local,obs,(02/22/99 01:12:44),1,local,local,
712,1.203704e+03,local->corp,obs,(02/22/99 01:12:44),1,local,corp,
713,5.656566e-01,corp->fddi,obs,(02/22/99 01:12:44),1,corp,fddi,
714,3.850983e+03,corp->switch,obs,(02/22/99 01:12:44),1,corp,switch,
715,3.664478e+02,corp->local,obs,(02/22/99 01:12:44),1,corp,local,
716,0.000000e+00,corp->corp,obs,(02/22/99 01:12:44),1,corp,corp,
717,2.828750e+04,src fddi,obs,(02/22/99 01:12:44),0,fddi,all,fddi
718,3.848039e+04,src switch,obs,(02/22/99 01:12:44),0,switch,all,switch
719,8.727968e+05,src local,obs,(02/22/99 01:12:44),0,local,all,local
720,4.217997e+03,src corp,obs,(02/22/99 01:12:44),0,corp,all,corp
721,8.703905e+05,dst fddi,obs,(02/22/99 01:12:44),0,all,fddi,fddi
722,7.864519e+03,dst switch,obs,(02/22/99 01:12:44),0,all,switch,switch
723,3.250958e+04,dst local,obs,(02/22/99 01:12:44),0,all,local,local
724,3.301814e+04,dst corp,obs,(02/22/99 01:12:44),0,all,corp,corp
725,9.437827e+05,total,obs,(02/22/99 01:12:44),0,all,all,all
751,0.000000e+00,fddi->fddi,obs,(02/22/99 01:17:44),1,fddi,fddi,
752,1.109158e+02,fddi->switch,obs,(02/22/99 01:17:44),1,fddi,switch,
753,2.722407e+04,fddi->local,obs,(02/22/99 01:17:44),1,fddi,local,
754,2.828283e-01,fddi->corp,obs,(02/22/99 01:17:44),1,fddi,corp,
755,1.026364e+02,switch->fddi,obs,(02/22/99 01:17:44),1,switch,fddi,
756,1.966168e+03,switch->switch,obs,(02/22/99 01:17:44),1,switch,switch,
757,4.137673e+03,switch->local,obs,(02/22/99 01:17:44),1,switch,local,
758,3.431416e+04,switch->corp,obs,(02/22/99 01:17:44),1,switch,corp,
759,8.311366e+05,local->fddi,obs,(02/22/99 01:17:44),1,local,fddi,
760,1.220158e+03,local->switch,obs,(02/22/99 01:17:44),1,local,switch,
761,4.915825e+00,local->local,obs,(02/22/99 01:17:44),1,local,local,
762,1.422384e+03,local->corp,obs,(02/22/99 01:17:44),1,local,corp,
763,5.656566e-01,corp->fddi,obs,(02/22/99 01:17:44),1,corp,fddi,
764,4.277128e+03,corp->switch,obs,(02/22/99 01:17:44),1,corp,switch,
765,6.746498e+02,corp->local,obs,(02/22/99 01:17:44),1,corp,local,
766,0.000000e+00,corp->corp,obs,(02/22/99 01:17:44),1,corp,corp,
767,2.733527e+04,src fddi,obs,(02/22/99 01:17:44),0,fddi,all,fddi
768,4.052064e+04,src switch,obs,(02/22/99 01:17:44),0,switch,all,switch
769,8.337841e+05,src local,obs,(02/22/99 01:17:44),0,local,all,local
770,4.952343e+03,src corp,obs,(02/22/99 01:17:44),0,corp,all,corp
771,8.312398e+05,dst fddi,obs,(02/22/99 01:17:44),0,all,fddi,fddi
772,7.574370e+03,dst switch,obs,(02/22/99 01:17:44),0,all,switch,switch
773,3.204131e+04,dst local,obs,(02/22/99 01:17:44),0,all,local,local
774,3.573682e+04,dst corp,obs,(02/22/99 01:17:44),0,all,corp,corp
775,9.065923e+05,total,obs,(02/22/99 01:17:44),0,all,all,all
801,0.000000e+00,fddi->fddi,obs,(02/22/99 01:22:44),1,fddi,fddi,
802,6.917172e+01,fddi->switch,obs,(02/22/99 01:22:44),1,fddi,switch,
803,2.888105e+04,fddi->local,obs,(02/22/99 01:22:44),1,fddi,local,
804,2.828283e-01,fddi->corp,obs,(02/22/99 01:22:44),1,fddi,corp,
805,5.596633e+01,switch->fddi,obs,(02/22/99 01:22:44),1,switch,fddi,
806,3.334293e+03,switch->switch,obs,(02/22/99 01:22:44),1,switch,switch,
807,7.268973e+03,switch->local,obs,(02/22/99 01:22:44),1,switch,local,
808,3.442768e+04,switch->corp,obs,(02/22/99 01:22:44),1,switch,corp,
809,7.953692e+05,local->fddi,obs,(02/22/99 01:22:44),1,local,fddi,
810,1.077744e+03,local->switch,obs,(02/22/99 01:22:44),1,local,switch,
811,1.142424e+01,local->local,obs,(02/22/99 01:22:44),1,local,local,
812,1.456822e+03,local->corp,obs,(02/22/99 01:22:44),1,local,corp,
813,5.656566e-01,corp->fddi,obs,(02/22/99 01:22:44),1,corp,fddi,
814,3.938724e+03,corp->switch,obs,(02/22/99 01:22:44),1,corp,switch,
815,4.718788e+02,corp->local,obs,(02/22/99 01:22:44),1,corp,local,
816,0.000000e+00,corp->corp,obs,(02/22/99 01:22:44),1,corp,corp,
817,2.895051e+04,src fddi,obs,(02/22/99 01:22:44),0,fddi,all,fddi
818,4.508692e+04,src switch,obs,(02/22/99 01:22:44),0,switch,all,switch
819,7.979152e+05,src local,obs,(02/22/99 01:22:44),0,local,all,local
820,4.411168e+03,src corp,obs,(02/22/99 01:22:44),0,corp,all,corp
821,7.954257e+05,dst fddi,obs,(02/22/99 01:22:44),0,all,fddi,fddi
822,8.419933e+03,dst switch,obs,(02/22/99 01:22:44),0,all,switch,switch
823,3.663333e+04,dst local,obs,(02/22/99 01:22:44),0,all,local,local
824,3.588479e+04,dst corp,obs,(02/22/99 01:22:44),0,all,corp,corp
825,8.763638e+05,total,obs,(02/22/99 01:22:44),0,all,all,all
851,0.000000e+00,fddi->fddi,obs,(02/22/99 01:27:43),1,fddi,fddi,
852,7.602694e+01,fddi->switch,obs,(02/22/99 01:27:43),1,fddi,switch,
853,2.911068e+04,fddi->local,obs,(02/22/99 01:27:43),1,fddi,local,
854,2.828283e-01,fddi->corp,obs,(02/22/99 01:27:43),1,fddi,corp,
855,7.724579e+01,switch->fddi,obs,(02/22/99 01:27:43),1,switch,fddi,
856,1.692202e+03,switch->switch,obs,(02/22/99 01:27:43),1,switch,switch,
857,6.839636e+03,switch->local,obs,(02/22/99 01:27:43),1,switch,local,
858,3.506463e+04,switch->corp,obs,(02/22/99 01:27:43),1,switch,corp,
859,7.956131e+05,local->fddi,obs,(02/22/99 01:27:43),1,local,fddi,
860,1.430071e+03,local->switch,obs,(02/22/99 01:27:43),1,local,switch,
861,4.915825e+00,local->local,obs,(02/22/99 01:27:43),1,local,local,
862,1.853832e+03,local->corp,obs,(02/22/99 01:27:43),1,local,corp,
863,5.656566e-01,corp->fddi,obs,(02/22/99 01:27:43),1,corp,fddi,
864,3.886808e+03,corp->switch,obs,(02/22/99 01:27:43),1,corp,switch,
865,7.309461e+02,corp->local,obs,(02/22/99 01:27:43),1,corp,local,
866,0.000000e+00,corp->corp,obs,(02/22/99 01:27:43),1,corp,corp,
867,2.918699e+04,src fddi,obs,(02/22/99 01:27:43),0,fddi,all,fddi
868,4.367372e+04,src switch,obs,(02/22/99 01:27:43),0,switch,all,switch
869,7.989020e+05,src local,obs,(02/22/99 01:27:43),0,local,all,local
870,4.618320e+03,src corp,obs,(02/22/99 01:27:43),0,corp,all,corp
871,7.956909e+05,dst fddi,obs,(02/22/99 01:27:43),0,all,fddi,fddi
872,7.085108e+03,dst switch,obs,(02/22/99 01:27:43),0,all,switch,switch
873,3.668618e+04,dst local,obs,(02/22/99 01:27:43),0,all,local,local
874,3.691875e+04,dst corp,obs,(02/22/99 01:27:43),0,all,corp,corp
875,8.763810e+05,total,obs,(02/22/99 01:27:43),0,all,all,all
901,0.000000e+00,fddi->fddi,obs,(02/22/99 01:32:43),1,fddi,fddi,
902,5.298316e+01,fddi->switch,obs,(02/22/99 01:32:43),1,fddi,switch,
903,2.896073e+04,fddi->local,obs,(02/22/99 01:32:43),1,fddi,local,
904,2.828283e-01,fddi->corp,obs,(02/22/99 01:32:43),1,fddi,corp,
905,5.217172e+01,switch->fddi,obs,(02/22/99 01:32:43),1,switch,fddi,
906,3.040764e+03,switch->switch,obs,(02/22/99 01:32:43),1,switch,switch,
907,4.503259e+03,switch->local,obs,(02/22/99 01:32:43),1,switch,local,
908,3.318205e+04,switch->corp,obs,(02/22/99 01:32:43),1,switch,corp,
909,7.871058e+04,local->fddi,obs,(02/22/99 01:32:43),1,local,fddi,
910,1.132677e+03,local->switch,obs,(02/22/99 01:32:43),1,local,switch,
911,1.589899e+01,local->local,obs,(02/22/99 01:32:43),1,local,local,
912,1.599394e+03,local->corp,obs,(02/22/99 01:32:43),1,local,corp,
913,5.656566e-01,corp->fddi,obs,(02/22/99 01:32:43),1,corp,fddi,
914,4.280714e+03,corp->switch,obs,(02/22/99 01:32:43),1,corp,switch,
915,6.354343e+02,corp->local,obs,(02/22/99 01:32:43),1,corp,local,
916,0.000000e+00,corp->corp,obs,(02/22/99 01:32:43),1,corp,corp,
917,2.901399e+04,src fddi,obs,(02/22/99 01:32:43),0,fddi,all,fddi
918,4.077825e+04,src switch,obs,(02/22/99 01:32:43),0,switch,all,switch
919,8.145855e+04,src local,obs,(02/22/99 01:32:43),0,local,all,local
920,4.916714e+03,src corp,obs,(02/22/99 01:32:43),0,corp,all,corp
921,7.876331e+04,dst fddi,obs,(02/22/99 01:32:43),0,all,fddi,fddi
922,8.507138e+03,dst switch,obs,(02/22/99 01:32:43),0,all,switch,switch
923,3.411532e+04,dst local,obs,(02/22/99 01:32:43),0,all,local,local
924,3.478173e+04,dst corp,obs,(02/22/99 01:32:43),0,all,corp,corp
925,1.561675e+05,total,obs,(02/22/99 01:32:43),0,all,all,all
951,0.000000e+00,fddi->fddi,obs,(02/22/99 01:37:44),1,fddi,fddi,
952,6.115152e+01,fddi->switch,obs,(02/22/99 01:37:44),1,fddi,switch,
953,2.937135e+04,fddi->local,obs,(02/22/99 01:37:44),1,fddi,local,
954,2.828283e-01,fddi->corp,obs,(02/22/99 01:37:44),1,fddi,corp,
955,6.880135e+01,switch->fddi,obs,(02/22/99 01:37:44),1,switch,fddi,
956,2.072148e+03,switch->switch,obs,(02/22/99 01:37:44),1,switch,switch,
957,3.873896e+03,switch->local,obs,(02/22/99 01:37:44),1,switch,local,
958,3.358578e+04,switch->corp,obs,(02/22/99 01:37:44),1,switch,corp,
959,2.522793e+04,local->fddi,obs,(02/22/99 01:37:44),1,local,fddi,
960,1.883195e+03,local->switch,obs,(02/22/99 01:37:44),1,local,switch,
961,5.185185e+00,local->local,obs,(02/22/99 01:37:44),1,local,local,
962,1.571300e+03,local->corp,obs,(02/22/99 01:37:44),1,local,corp,
963,5.656566e-01,corp->fddi,obs,(02/22/99 01:37:44),1,corp,fddi,
964,5.589697e+03,corp->switch,obs,(02/22/99 01:37:44),1,corp,switch,
965,4.804242e+02,corp->local,obs,(02/22/99 01:37:44),1,corp,local,
966,0.000000e+00,corp->corp,obs,(02/22/99 01:37:44),1,corp,corp,
967,2.943278e+04,src fddi,obs,(02/22/99 01:37:44),0,fddi,all,fddi
968,3.960063e+04,src switch,obs,(02/22/99 01:37:44),0,switch,all,switch
969,2.868761e+04,src local,obs,(02/22/99 01:37:44),0,local,all,local
970,6.070687e+03,src corp,obs,(02/22/99 01:37:44),0,corp,all,corp
971,2.529729e+04,dst fddi,obs,(02/22/99 01:37:44),0,all,fddi,fddi
972,9.606192e+03,dst switch,obs,(02/22/99 01:37:44),0,all,switch,switch
973,3.373085e+04,dst local,obs,(02/22/99 01:37:44),0,all,local,local
974,3.515736e+04,dst corp,obs,(02/22/99 01:37:44),0,all,corp,corp
975,1.037917e+05,total,obs,(02/22/99 01:37:44),0,all,all,all
1001,0.000000e+00,fddi->fddi,obs,(02/22/99 01:42:44),1,fddi,fddi,
1002,5.080808e+01,fddi->switch,obs,(02/22/99 01:42:44),1,fddi,switch,
1003,2.853292e+04,fddi->local,obs,(02/22/99 01:42:44),1,fddi,local,
1004,2.828283e-01,fddi->corp,obs,(02/22/99 01:42:44),1,fddi,corp,
1005,3.747475e+01,switch->fddi,obs,(02/22/99 01:42:44),1,switch,fddi,
1006,2.787057e+03,switch->switch,obs,(02/22/99 01:42:44),1,switch,switch,
1007,4.308481e+03,switch->local,obs,(02/22/99 01:42:44),1,switch,local,
1008,3.449711e+04,switch->corp,obs,(02/22/99 01:42:44),1,switch,corp,
1009,2.448101e+04,local->fddi,obs,(02/22/99 01:42:44),1,local,fddi,
1010,9.873098e+02,local->switch,obs,(02/22/99 01:42:44),1,local,switch,
1011,5.451178e+00,local->local,obs,(02/22/99 01:42:44),1,local,local,
1012,7.157172e+02,local->corp,obs,(02/22/99 01:42:44),1,local,corp,
1013,5.656566e-01,corp->fddi,obs,(02/22/99 01:42:44),1,corp,fddi,
1014,4.856020e+03,corp->switch,obs,(02/22/99 01:42:44),1,corp,switch,
1015,2.329293e+02,corp->local,obs,(02/22/99 01:42:44),1,corp,local,
1016,0.000000e+00,corp->corp,obs,(02/22/99 01:42:44),1,corp,corp,
1017,2.858401e+04,src fddi,obs,(02/22/99 01:42:44),0,fddi,all,fddi
1018,4.163013e+04,src switch,obs,(02/22/99 01:42:44),0,switch,all,switch
1019,2.618948e+04,src local,obs,(02/22/99 01:42:44),0,local,all,local
1020,5.089515e+03,src corp,obs,(02/22/99 01:42:44),0,corp,all,corp
1021,2.451905e+04,dst fddi,obs,(02/22/99 01:42:44),0,all,fddi,fddi
1022,8.681195e+03,dst switch,obs,(02/22/99 01:42:44),0,all,switch,switch
1023,3.307978e+04,dst local,obs,(02/22/99 01:42:44),0,all,local,local
1024,3.521311e+04,dst corp,obs,(02/22/99 01:42:44),0,all,corp,corp
1025,1.014931e+05,total,obs,(02/22/99 01:42:44),0,all,all,all
1051,0.000000e+00,fddi->fddi,obs,(02/22/99 01:47:43),1,fddi,fddi,
1052,2.759428e+02,fddi->switch,obs,(02/22/99 01:47:43),1,fddi,switch,
1053,2.939403e+04,fddi->local,obs,(02/22/99 01:47:43),1,fddi,local,
1054,2.828283e-01,fddi->corp,obs,(02/22/99 01:47:43),1,fddi,corp,
1055,3.149687e+03,switch->fddi,obs,(02/22/99 01:47:43),1,switch,fddi,
1056,2.256589e+03,switch->switch,obs,(02/22/99 01:47:43),1,switch,switch,
1057,4.812586e+03,switch->local,obs,(02/22/99 01:47:43),1,switch,local,
1058,3.724326e+04,switch->corp,obs,(02/22/99 01:47:43),1,switch,corp,
1059,2.502174e+04,local->fddi,obs,(02/22/99 01:47:43),1,local,fddi,
1060,1.451835e+03,local->switch,obs,(02/22/99 01:47:43),1,local,switch,
1061,1.102694e+01,local->local,obs,(02/22/99 01:47:43),1,local,local,
1062,4.336700e+00,local->corp,obs,(02/22/99 01:47:43),1,local,corp,
1063,5.656566e-01,corp->fddi,obs,(02/22/99 01:47:43),1,corp,fddi,
1064,5.854646e+03,corp->switch,obs,(02/22/99 01:47:43),1,corp,switch,
1065,6.168350e+00,corp->local,obs,(02/22/99 01:47:43),1,corp,local,
1066,0.000000e+00,corp->corp,obs,(02/22/99 01:47:43),1,corp,corp,
1067,2.967026e+04,src fddi,obs,(02/22/99 01:47:43),0,fddi,all,fddi
1068,4.746212e+04,src switch,obs,(02/22/99 01:47:43),0,switch,all,switch
1069,2.648894e+04,src local,obs,(02/22/99 01:47:43),0,local,all,local
1070,5.861380e+03,src corp,obs,(02/22/99 01:47:43),0,corp,all,corp
1071,2.817200e+04,dst fddi,obs,(02/22/99 01:47:43),0,all,fddi,fddi
1072,9.839013e+03,dst switch,obs,(02/22/99 01:47:43),0,all,switch,switch
1073,3.422381e+04,dst local,obs,(02/22/99 01:47:43),0,all,local,local
1074,3.724788e+04,dst corp,obs,(02/22/99 01:47:43),0,all,corp,corp
1075,1.094827e+05,total,obs,(02/22/99 01:47:43),0,all,all,all
1101,0.000000e+00,fddi->fddi,obs,(02/22/99 01:52:43),1,fddi,fddi,
1102,5.316498e+01,fddi->switch,obs,(02/22/99 01:52:43),1,fddi,switch,
1103,2.724213e+04,fddi->local,obs,(02/22/99 01:52:43),1,fddi,local,
1104,2.828283e-01,fddi->corp,obs,(02/22/99 01:52:43),1,fddi,corp,
1105,3.852525e+01,switch->fddi,obs,(02/22/99 01:52:43),1,switch,fddi,
1106,2.579579e+03,switch->switch,obs,(02/22/99 01:52:43),1,switch,switch,
1107,8.080468e+03,switch->local,obs,(02/22/99 01:52:43),1,switch,local,
1108,3.193694e+04,switch->corp,obs,(02/22/99 01:52:43),1,switch,corp,
1109,2.392032e+04,local->fddi,obs,(02/22/99 01:52:43),1,local,fddi,
1110,9.898889e+02,local->switch,obs,(02/22/99 01:52:43),1,local,switch,
1111,5.319865e+00,local->local,obs,(02/22/99 01:52:43),1,local,local,
1112,2.545455e+00,local->corp,obs,(02/22/99 01:52:43),1,local,corp,
1113,5.656566e-01,corp->fddi,obs,(02/22/99 01:52:43),1,corp,fddi,
1114,6.163444e+03,corp->switch,obs,(02/22/99 01:52:43),1,corp,switch,
1115,5.400673e+00,corp->local,obs,(02/22/99 01:52:43),1,corp,local,
1116,0.000000e+00,corp->corp,obs,(02/22/99 01:52:43),1,corp,corp,
1117,2.729558e+04,src fddi,obs,(02/22/99 01:52:43),0,fddi,all,fddi
1118,4.263551e+04,src switch,obs,(02/22/99 01:52:43),0,switch,all,switch
1119,2.491807e+04,src local,obs,(02/22/99 01:52:43),0,local,all,local
1120,6.169411e+03,src corp,obs,(02/22/99 01:52:43),0,corp,all,corp
1121,2.395941e+04,dst fddi,obs,(02/22/99 01:52:43),0,all,fddi,fddi
1122,9.786077e+03,dst switch,obs,(02/22/99 01:52:43),0,all,switch,switch
1123,3.533332e+04,dst local,obs,(02/22/99 01:52:43),0,all,local,local
1124,3.193977e+04,dst corp,obs,(02/22/99 01:52:43),0,all,corp,corp
1125,1.010186e+05,total,obs,(02/22/99 01:52:43),0,all,all,all
1151,0.000000e+00,fddi->fddi,obs,(02/22/99 01:57:44),1,fddi,fddi,
1152,9.266667e+01,fddi->switch,obs,(02/22/99 01:57:44),1,fddi,switch,
1153,3.148095e+04,fddi->local,obs,(02/22/99 01:57:44),1,fddi,local,
1154,0.000000e+00,fddi->corp,obs,(02/22/99 01:57:44),1,fddi,corp,
1155,7.930640e+01,switch->fddi,obs,(02/22/99 01:57:44),1,switch,fddi,
1156,2.412684e+03,switch->switch,obs,(02/22/99 01:57:44),1,switch,switch,
1157,5.504249e+03,switch->local,obs,(02/22/99 01:57:44),1,switch,local,
1158,4.169919e+04,switch->corp,obs,(02/22/99 01:57:44),1,switch,corp,
1159,2.694867e+04,local->fddi,obs,(02/22/99 01:57:44),1,local,fddi,
1160,1.018040e+03,local->switch,obs,(02/22/99 01:57:44),1,local,switch,
1161,3.009764e+01,local->local,obs,(02/22/99 01:57:44),1,local,local,
1162,9.791246e+00,local->corp,obs,(02/22/99 01:57:44),1,local,corp,
1163,0.000000e+00,corp->fddi,obs,(02/22/99 01:57:44),1,corp,fddi,
1164,1.091218e+05,corp->switch,obs,(02/22/99 01:57:44),1,corp,switch,
1165,3.460269e+02,corp->local,obs,(02/22/99 01:57:44),1,corp,local,
1166,0.000000e+00,corp->corp,obs,(02/22/99 01:57:44),1,corp,corp,
1167,3.157361e+04,src fddi,obs,(02/22/99 01:57:44),0,fddi,all,fddi
1168,4.969543e+04,src switch,obs,(02/22/99 01:57:44),0,switch,all,switch
1169,2.800660e+04,src local,obs,(02/22/99 01:57:44),0,local,all,local
1170,1.094678e+05,src corp,obs,(02/22/99 01:57:44),0,corp,all,corp
1171,2.702798e+04,dst fddi,obs,(02/22/99 01:57:44),0,all,fddi,fddi
1172,1.126452e+05,dst switch,obs,(02/22/99 01:57:44),0,all,switch,switch
1173,3.736132e+04,dst local,obs,(02/22/99 01:57:44),0,all,local,local
1174,4.170898e+04,dst corp,obs,(02/22/99 01:57:44),0,all,corp,corp
1175,2.187435e+05,total,obs,(02/22/99 01:57:44),0,all,all,all
1201,0.000000e+00,fddi->fddi,obs,(02/22/99 02:02:44),1,fddi,fddi,
1202,8.251852e+01,fddi->switch,obs,(02/22/99 02:02:44),1,fddi,switch,
1203,4.149097e+04,fddi->local,obs,(02/22/99 02:02:44),1,fddi,local,
1204,2.828283e-01,fddi->corp,obs,(02/22/99 02:02:44),1,fddi,corp,
1205,4.262593e+02,switch->fddi,obs,(02/22/99 02:02:44),1,switch,fddi,
1206,2.811832e+03,switch->switch,obs,(02/22/99 02:02:44),1,switch,switch,
1207,2.143613e+04,switch->local,obs,(02/22/99 02:02:44),1,switch,local,
1208,3.544506e+04,switch->corp,obs,(02/22/99 02:02:44),1,switch,corp,
1209,3.795913e+04,local->fddi,obs,(02/22/99 02:02:44),1,local,fddi,
1210,1.286444e+03,local->switch,obs,(02/22/99 02:02:44),1,local,switch,
1211,4.915825e+00,local->local,obs,(02/22/99 02:02:44),1,local,local,
1212,4.552189e+00,local->corp,obs,(02/22/99 02:02:44),1,local,corp,
1213,5.656566e-01,corp->fddi,obs,(02/22/99 02:02:44),1,corp,fddi,
1214,3.903791e+03,corp->switch,obs,(02/22/99 02:02:44),1,corp,switch,
1215,5.346801e+00,corp->local,obs,(02/22/99 02:02:44),1,corp,local,
1216,0.000000e+00,corp->corp,obs,(02/22/99 02:02:44),1,corp,corp,
1217,4.157377e+04,src fddi,obs,(02/22/99 02:02:44),0,fddi,all,fddi
1218,6.011929e+04,src switch,obs,(02/22/99 02:02:44),0,switch,all,switch
1219,3.925505e+04,src local,obs,(02/22/99 02:02:44),0,local,all,local
1220,3.909704e+03,src corp,obs,(02/22/99 02:02:44),0,corp,all,corp
1221,3.838596e+04,dst fddi,obs,(02/22/99 02:02:44),0,all,fddi,fddi
1222,8.084586e+03,dst switch,obs,(02/22/99 02:02:44),0,all,switch,switch
1223,6.293736e+04,dst local,obs,(02/22/99 02:02:44),0,all,local,local
1224,3.544990e+04,dst corp,obs,(02/22/99 02:02:44),0,all,corp,corp
1225,1.448578e+05,total,obs,(02/22/99 02:02:44),0,all,all,all
1251,0.000000e+00,fddi->fddi,obs,(02/22/99 02:07:44),1,fddi,fddi,
1252,7.243771e+01,fddi->switch,obs,(02/22/99 02:07:44),1,fddi,switch,
1253,4.063999e+04,fddi->local,obs,(02/22/99 02:07:44),1,fddi,local,
1254,2.828283e-01,fddi->corp,obs,(02/22/99 02:07:44),1,fddi,corp,
1255,6.212121e+01,switch->fddi,obs,(02/22/99 02:07:44),1,switch,fddi,
1256,1.982828e+03,switch->switch,obs,(02/22/99 02:07:44),1,switch,switch,
1257,4.654081e+03,switch->local,obs,(02/22/99 02:07:44),1,switch,local,
1258,3.280720e+04,switch->corp,obs,(02/22/99 02:07:44),1,switch,corp,
1259,3.653011e+04,local->fddi,obs,(02/22/99 02:07:44),1,local,fddi,
1260,9.028889e+02,local->switch,obs,(02/22/99 02:07:44),1,local,switch,
1261,5.185185e+00,local->local,obs,(02/22/99 02:07:44),1,local,local,
1262,5.306397e+00,local->corp,obs,(02/22/99 02:07:44),1,local,corp,
1263,5.656566e-01,corp->fddi,obs,(02/22/99 02:07:44),1,corp,fddi,
1264,4.027707e+03,corp->switch,obs,(02/22/99 02:07:44),1,corp,switch,
1265,6.047138e+00,corp->local,obs,(02/22/99 02:07:44),1,corp,local,
1266,0.000000e+00,corp->corp,obs,(02/22/99 02:07:44),1,corp,corp,
1267,4.071271e+04,src fddi,obs,(02/22/99 02:07:44),0,fddi,all,fddi
1268,3.950623e+04,src switch,obs,(02/22/99 02:07:44),0,switch,all,switch
1269,3.744349e+04,src local,obs,(02/22/99 02:07:44),0,local,all,local
1270,4.034320e+03,src corp,obs,(02/22/99 02:07:44),0,corp,all,corp
1271,3.659279e+04,dst fddi,obs,(02/22/99 02:07:44),0,all,fddi,fddi
1272,6.985862e+03,dst switch,obs,(02/22/99 02:07:44),0,all,switch,switch
1273,4.530530e+04,dst local,obs,(02/22/99 02:07:44),0,all,local,local
1274,3.281279e+04,dst corp,obs,(02/22/99 02:07:44),0,all,corp,corp
1275,1.216967e+05,total,obs,(02/22/99 02:07:44),0,all,all,all
1301,0.000000e+00,fddi->fddi,obs,(02/22/99 02:12:43),1,fddi,fddi,
1302,6.160943e+01,fddi->switch,obs,(02/22/99 02:12:43),1,fddi,switch,
1303,3.618876e+04,fddi->local,obs,(02/22/99 02:12:43),1,fddi,local,
1304,2.828283e-01,fddi->corp,obs,(02/22/99 02:12:43),1,fddi,corp,
1305,4.427609e+01,switch->fddi,obs,(02/22/99 02:12:43),1,switch,fddi,
1306,3.389121e+03,switch->switch,obs,(02/22/99 02:12:43),1,switch,switch,
1307,4.585088e+03,switch->local,obs,(02/22/99 02:12:43),1,switch,local,
1308,3.739211e+04,switch->corp,obs,(02/22/99 02:12:43),1,switch,corp,
1309,3.186867e+04,local->fddi,obs,(02/22/99 02:12:43),1,local,fddi,
1310,9.633838e+02,local->switch,obs,(02/22/99 02:12:43),1,local,switch,
1311,1.104040e+01,local->local,obs,(02/22/99 02:12:43),1,local,local,
1312,3.218855e+00,local->corp,obs,(02/22/99 02:12:43),1,local,corp,
